accelometer ODR: 3200 Hz
 Row #, X-AXIS, Y-AXIS, Z-AXIS
  1041,      0,      3,      0
  1042,      4,      5,     -1
  1043,     -1,     -1,     -3
  1044,      1,     -5,     -3
  1045,      0,      1,      2
  1046,      5,     -1,      0
  1047,     -5,      4,     -3
  1048,      2,      0,     -1
  1049,      6,     -1,      6
  1050,      1,      0,      0
  1051,     -5,      4,      0
  1052,     -4,      2,     -4
  1053,      3,     -3,     -1
  1054,      2,      1,     -2
  1055,      1,      0,      4
  1056,     -1,     -1,      3
  1057,      1,      0,     -2
  1058,      1,      3,     -1
  1059,      3,     -2,      1
  1060,      1,     -3,      6
  1061,      2,      0,      2
  1062,     -5,      0,      3
  1063,     -1,     -1,     -2
  1064,      3,      0,      5
  1065,     -1,      2,      0
  1066,      0,      2,      0
  1067,      1,      3,     -3
  1068,     -2,      0,     -1
  1069,      4,      0,      6
  1070,     -1,      2,      0
  1071,     -1,      0,      3
  1072,     -3,      4,     -6
  1073,     -1,      1,      1
  1074,      3,     -2,      0
  1075,     -4,      0,      6
  1076,     -3,     -1,      5
  1077,     -2,      2,      0
  1078,      2,     -2,      4
  1079,      0,      5,      0
  1080,      1,     -1,      3
  1081,     -2,      1,      4
  1082,      3,      4,     -2
  1083,      2,      4,      5
  1084,      4,      1,      5
  1085,      0,      0,     -2
  1086,     -3,      6,     -2
  1087,     -2,      3,     -1
  1088,     -2,      6,      0
  1089,      3,     -1,      4
  1090,     -1,      1,      7
  1091,      1,      4,      3
  1092,     -5,      6,      3
  1093,      5,      5,     -5
  1094,      4,      2,      1
  1095,      3,     -2,      4
  1096,      1,      1,      2
  1097,     -4,      4,     -2
  1098,     -3,      1,     -5
  1099,      8,     -4,      3
  1100,      1,     -5,      5
  1101,     -3,      0,     -3
  1102,     -1,      8,     -3
  1103,      1,     -1,     -2
  1104,      1,     -1,      5
  1105,     -1,      0,      5
  1106,      0,      2,     -2
  1107,      4,     -2,     -1
  1108,     -1,      1,     -1
  1109,      2,      0,      1
  1110,     -4,     -1,      6
  1111,     -2,      4,     -1
  1112,     -1,      4,     -1
  1113,      0,      2,     -3
  1114,      2,      4,      1
  1115,      2,     -2,     -3
  1116,      0,      0,      3
  1117,     -2,      6,     -2
  1118,      1,      0,     -3
  1119,      4,      1,      2
  1120,     -1,      0,     -2
  1121,      3,      1,      3
  1122,      0,      6,     -4
  1123,      3,      0,     -7
  1124,      3,      0,      5
  1125,      0,     -2,      1
  1126,      1,      3,     -2
  1127,     -1,      1,     -1
  1128,     -3,      2,     -2
  1129,      8,     -4,      2
  1130,      2,     -3,      5
  1131,     -1,      4,     -1
  1132,     -2,      3,     -4
  1133,      1,     -2,     -5
  1134,      1,     -3,      1
  1135,      0,     -4,      2
  1136,     -1,     -2,      3
  1137,     -2,     -2,     -1
  1138,      4,      1,     -5
  1139,      5,     -1,     -1
  1140,     -1,     -2,      2
  1141,     -4,     -1,     -5
  1142,      0,      1,     -2
  1143,      1,     -1,     -2
  1144,      1,      1,     -1
  1145,     -1,      0,     -1
  1146,     -4,      3,     -1
  1147,     -2,      1,     -7
  1148,      3,      1,     -5
  1149,      4,     -5,     -1
  1150,      2,      0,      3
  1151,     -4,     -6,     -2
  1152,      1,      0,     -4
  1153,      1,      0,     -3
  1154,      2,      0,      3
  1155,      1,     -2,      6
  1156,     -3,      0,     -4
  1157,     -1,      0,     -1
  1158,     -2,     -2,     -3
  1159,     -1,     -2,      0
  1160,     -5,      0,     -1
  1161,     -5,      2,      1
  1162,      2,     -3,     -6
  1163,     -3,     -1,     -1
  1164,     -4,      0,      0
  1165,     -6,      0,      9
  1166,     -3,      4,      0
  1167,      1,      2,     -2
  1168,     -1,     -2,      0
  1169,      1,      1,      0
  1170,      0,     -1,      4
  1171,     -2,     -1,      4
  1172,      1,      3,      0
  1173,      5,      0,     -4
  1174,      1,     -1,      2
  1175,     -1,      0,      0
  1176,     -1,     -4,      4
  1177,      0,      5,     -5
  1178,      1,     -2,     -2
  1179,      2,     -2,     -1
  1180,     -1,     -1,      5
  1181,      1,     -1,      0
  1182,      1,      2,      0
  1183,      0,     -2,      2
  1184,     -3,      5,     -1
  1185,     -3,      1,     -4
  1186,      4,      2,     -1
  1187,      6,     -3,     -1
  1188,     -1,     -1,      1
  1189,      0,      0,      3
  1190,     -2,      0,     -3
  1191,      0,      6,      9
  1192,      0,     -2,     -1
  1193,     -3,      0,     -1
  1194,      0,      5,      1
  1195,     -1,      0,     -2
  1196,      4,      0,      1
  1197,     -3,     -2,      1
  1198,     -4,     -2,      3
  1199,     -2,      7,     -3
  1200,      1,      2,      0
  1201,      0,      4,     -6
  1202,     -2,      3,      0
  1203,     -1,     -4,      5
  1204,     -1,     -1,      0
  1205,      2,      1,      1
  1206,     -4,      1,      1
  1207,      4,     -1,      3
  1208,     -1,     -8,      0
  1209,     -2,      2,      0
  1210,      3,      4,     -4
  1211,      1,      7,     -1
  1212,      0,      3,     -3
  1213,      0,     -3,      3
  1214,     -1,      2,     -1
  1215,      2,      2,      1
  1216,      4,     -1,     -4
  1217,      4,     -1,      3
  1218,      0,      2,      3
  1219,     -1,      7,     -2
  1220,     -1,      6,     -2
  1221,      2,      4,      1
  1222,      4,     -1,     -1
  1223,      4,     -4,      5
  1224,      6,      3,      0
  1225,      3,      4,     -1
  1226,      1,      3,     -1
  1227,      2,      2,     -3
  1228,      5,     -2,      8
  1229,      0,     -2,     -1
  1230,      0,      6,     -5
  1231,      2,      1,     -1
  1232,      1,     -2,      0
  1233,      0,     -2,      4
  1234,     -1,      3,      0
  1235,     -2,      3,      0
  1236,      2,      4,      1
  1237,      2,     -4,      1
  1238,      4,     -2,      2
  1239,      2,      1,     -1
  1240,      7,      2,      0
  1241,      2,      7,      1
  1242,      1,      3,      2
  1243,     -1,     -3,      4
  1244,      1,      1,      1
  1245,      2,      4,     -3
  1246,     -5,     -2,      3
  1247,     -1,      2,      0
  1248,      4,     -1,      4
  1249,      3,      7,     -3
  1250,     -2,      1,      2
  1251,      0,      5,     -5
  1252,      3,      5,     -4
  1253,      6,     -2,      7
  1254,     -1,     -4,      0
  1255,      1,      2,     -3
  1256,     -4,      7,      1
  1257,      2,      2,      1
  1258,      2,     -1,      4
  1259,      2,      2,      4
  1260,      0,     -1,     -1
  1261,     -2,      2,     -1
  1262,     -1,      3,     -2
  1263,      0,      2,      4
  1264,     -1,     -2,      0
  1265,      0,     -2,      0
  1266,      1,      3,     -4
  1267,      2,     -5,      3
  1268,      2,     -3,      8
  1269,     -1,      2,     -1
  1270,      0,      4,     -1
  1271,     -1,     -1,      3
  1272,      2,     -3,      1
  1273,      2,     -3,      5
  1274,      1,     -1,      1
  1275,      0,     -4,      2
  1276,     -3,      1,      1
  1277,      2,     -7,      5
  1278,      2,     -5,      3
  1279,     -4,      4,     -3
  1280,     -4,      5,     -1
  1281,     -1,      2,      1
  1282,     -3,     -4,      0
  1283,     -3,     -6,      3
  1284,      2,      1,      1
  1285,     -2,      3,     -1
  1286,      0,      2,     -2
  1287,      4,     -3,      1
  1288,      0,     -2,      2
  1289,     -2,      1,     -2
  1290,     -1,     -1,      4
  1291,     -3,     -2,     -1
  1292,      1,     -2,      4
  1293,      2,      1,      1
  1294,     -3,      1,      3
  1295,      0,      3,     -2
  1296,     -1,      2,      2
  1297,     -2,     -5,     -1
  1298,      1,     -5,      2
  1299,     -5,      1,      2
  1300,     -2,      1,     -4
  1301,     -2,      2,     -1
  1302,      5,     -2,     -3
  1303,      1,     -1,     -1
  1304,      0,     -3,      3
  1305,     -2,     -2,      0
  1306,      2,     -2,     -1
  1307,      1,     -5,      1
  1308,     -2,     -3,      0
  1309,     -6,      4,     -1
  1310,     -7,      3,      0
  1311,     -1,      4,      0
  1312,      0,     -6,     -4
  1313,      1,     -7,     -1
  1314,     -2,      0,     -2
  1315,     -5,     -2,     -6
  1316,      0,      3,     -5
  1317,      1,     -5,     -3
  1318,      2,     -3,      4
  1319,     -1,      5,      1
  1320,      0,      4,     -2
  1321,     -2,      4,      1
  1322,      2,     -5,      0
  1323,     -3,     -3,      3
  1324,      0,      2,      3
  1325,     -1,     -4,      0
  1326,      2,      2,      3
  1327,      3,     -3,      3
  1328,      0,      1,      3
  1329,      0,      1,      1
  1330,      3,     -3,      1
  1331,     -1,     -1,      0
  1332,     -2,     -4,      3
  1333,     -4,      6,     -1
  1334,      0,     -8,      1
  1335,     -2,     -2,      5
  1336,     -2,      3,     -2
  1337,     -1,      0,     -1
  1338,     -6,      7,     -4
  1339,      4,     -1,     -2
  1340,      3,     -8,      1
  1341,     -1,      3,      4
  1342,      1,      1,      0
  1343,     -2,      1,     -3
  1344,      3,      0,      1
  1345,     -3,     -1,      1
  1346,      4,      1,      0
  1347,     -2,      4,      1
  1348,     -2,      2,     -6
  1349,      1,     -3,      2
  1350,      1,     -2,      2
  1351,      1,     -1,      1
  1352,     -2,     -1,      1
  1353,      2,      3,     -2
  1354,      1,     -3,     -3
  1355,      0,      0,      3
  1356,     -2,      0,      6
  1357,     -3,      1,      1
  1358,     -5,      1,     -2
  1359,      0,      3,      0
  1360,     -3,     -1,     -2
  1361,      3,      1,     -1
  1362,     -4,      3,      1
  1363,     -4,      5,      3
  1364,      5,      1,      0
  1365,      4,     -4,     -3
  1366,      3,      1,      3
  1367,     -1,     -2,      5
  1368,     -5,      3,      1
  1369,      3,      4,     -2
  1370,      3,      2,     -1
  1371,      2,     -3,      5
  1372,     -3,      1,      0
  1373,     -5,      4,      0
  1374,      5,      1,      2
  1375,      6,     -3,     -4
  1376,     -3,      1,      2
  1377,      4,      1,      0
  1378,     -2,      4,      0
  1379,      5,      3,      0
  1380,      1,      0,      2
  1381,      5,     -1,      3
  1382,      1,      0,      2
  1383,     -2,      7,     -3
  1384,      2,      3,     -1
  1385,      6,     -6,      1
  1386,     -2,      0,      0
  1387,     -2,      1,      3
  1388,     -2,      5,     -6
  1389,     -2,      1,     -3
  1390,     -3,     -2,      1
  1391,      2,     -5,      6
  1392,     -6,      2,      2
  1393,     -1,      2,     -2
  1394,      6,      2,     -2
  1395,      3,     -1,      1
  1396,     -3,      0,     -1
  1397,     -6,      0,      0
  1398,     -1,      0,     -3
  1399,      2,      2,     -1
  1400,      3,     -1,      4
  1401,      2,     -1,      2
  1402,     -1,      1,      3
  1403,     -3,      3,      4
  1404,      2,     -1,      4
  1405,     -1,      4,      1
  1406,      2,      2,      3
  1407,     -3,      2,     -2
  1408,     -3,      1,     -5
  1409,     -2,      0,      2
  1410,      4,     -1,      1
  1411,      4,     -2,      6
  1412,     -5,     -2,      1
  1413,      1,      3,     -1
  1414,      2,     -5,      0
  1415,      3,      1,      1
  1416,      2,      0,      3
  1417,     -3,      1,      4
  1418,     -1,      5,     -1
  1419,      4,      3,     -3
  1420,     -1,      2,      2
  1421,      4,     -3,      2
  1422,     -2,     -1,      2
  1423,     -2,      4,     -2
  1424,      3,      1,     -1
  1425,     -1,      1,     -1
  1426,      3,     -1,      0
  1427,      2,     -1,      0
  1428,     -6,      0,      1
  1429,     -1,      1,      4
  1430,     -5,      3,      4
  1431,     -4,     -2,      3
  1432,     -4,      2,      1
  1433,     -5,      1,     -2
  1434,      5,      2,     -4
  1435,     -1,     -2,      0
  1436,     -2,     -3,      3
  1437,     -1,      2,     -3
  1438,     -4,      4,     -2
  1439,      2,      0,     -4
  1440,     -2,      1,      1
  1441,     -1,     -2,      1
  1442,     -6,      5,     -1
  1443,     -4,      3,      2
  1444,     -1,      4,     -2
  1445,     -5,     -4,     -1
  1446,      1,      0,      4
  1447,     -2,      2,     -2
  1448,     -5,      3,     -3
  1449,      3,     -2,     -2
  1450,      4,     -1,      0
  1451,     -1,      3,     -1
