accelometer ODR: 3200 Hz
 Row #, X-AXIS, Y-AXIS, Z-AXIS
  2472,      1,    -30,     -2
  2473,     -5,    -28,      0
  2474,     -2,    -26,      0
  2475,     -6,    -23,     -2
  2476,      3,    -27,      3
  2477,     -3,    -24,      0
  2478,     -4,    -25,      1
  2479,     -3,    -22,     -4
  2480,     -5,    -23,     -4
  2481,     -1,    -26,     -2
  2482,     -7,    -26,     -1
  2483,     -2,    -22,      0
  2484,     -2,    -24,     -4
  2485,     -6,    -19,     -6
  2486,      5,    -23,      2
  2487,      0,    -19,      1
  2488,     -5,    -23,     -1
  2489,     -1,    -21,     -7
  2490,     -5,    -19,     -6
  2491,      2,    -24,     -2
  2492,     -3,    -24,      2
  2493,     -6,    -22,      0
  2494,     -5,    -21,     -2
  2495,     -5,    -20,     -4
  2496,     -1,    -20,      3
  2497,     -3,    -22,     -1
  2498,     -8,    -16,     -1
  2499,     -3,    -16,    -11
  2500,      2,    -17,     -7
  2501,      0,    -26,      2
  2502,     -2,    -23,     -3
  2503,     -3,    -21,      3
  2504,     -4,    -18,     -5
  2505,     -2,    -21,     -9
  2506,      1,    -15,     -1
  2507,      0,    -17,      0
  2508,     -2,    -16,     -4
  2509,     -1,    -17,     -6
  2510,     -3,    -19,     -5
  2511,      1,     -4,     -1
  2512,    -18,     -1,     -2
  2513,    -18,     -2,     -7
  2514,    -15,     -6,     -6
  2515,    -15,     -7,      1
  2516,    -12,     -3,     -2
  2517,    -16,     -4,     -8
  2518,    -14,      3,     -7
  2519,    -13,     -4,     -6
  2520,    -12,     -6,      1
  2521,    -14,     -3,     -1
  2522,    -16,     -9,     -3
  2523,    -15,     -2,     -9
  2524,    -11,      1,     -1
  2525,     -9,     -8,     -1
  2526,     -8,     -3,     -4
  2527,    -13,      1,     -5
  2528,    -13,     -3,     -5
  2529,     -7,     -6,     -6
  2530,     -5,     -3,      0
  2531,     -6,     -3,      0
  2532,     -9,      0,     -2
  2533,    -10,     -1,     -4
  2534,     -8,     -5,      0
  2535,     -5,     -7,      2
  2536,     -8,      3,      0
  2537,     -6,     -5,     -6
  2538,     -8,     -4,     -4
  2539,     -2,     -3,      0
  2540,     -3,     -8,      0
  2541,    -11,      0,      2
  2542,     -6,      0,     -8
  2543,     -3,      4,      1
  2544,     -3,      0,      0
  2545,     -5,     -5,      4
  2546,     -3,     -7,      0
  2547,     -1,      0,      0
  2548,     -4,     -3,     -1
  2549,      1,     -6,     -4
  2550,     -4,     -5,      0
  2551,     -4,     -1,      2
  2552,     -3,      4,     -2
  2553,     -6,     -4,     -2
  2554,     -2,     -4,     -2
  2555,      0,     -5,      3
  2556,     -3,      1,     -3
  2557,     -1,     -4,     -4
  2558,      1,      3,      1
  2559,      4,      0,      1
  2560,      4,     -4,     -2
  2561,     -3,      3,      0
  2562,     -3,     -1,     -2
  2563,      5,     -1,      1
  2564,      3,     -4,      2
  2565,     -1,     -4,      3
  2566,      1,      0,      3
  2567,     -3,      1,     -5
  2568,      2,      2,     -2
  2569,      7,     -1,      1
  2570,     -2,      6,      4
  2571,      3,      5,     -2
  2572,      5,      4,      1
  2573,      1,      7,     -1
  2574,      5,      4,      1
  2575,      3,      3,      6
  2576,      3,      4,     -5
  2577,      3,      8,     -1
  2578,      3,      3,      1
  2579,      3,      3,      0
  2580,      5,      1,      3
  2581,      2,      6,      2
  2582,      3,      0,     -1
  2583,      7,      5,      3
  2584,      7,      2,      4
  2585,      1,      4,      9
  2586,      2,      7,     -1
  2587,      5,      7,      3
  2588,      3,      9,     -1
  2589,      6,      3,      1
  2590,      6,      3,      1
  2591,      9,      5,      1
  2592,      2,      5,     -2
  2593,      6,      5,     -2
  2594,     10,      8,      2
  2595,      5,      3,      2
  2596,     10,      8,      4
  2597,      5,     10,      1
  2598,      8,      7,      4
  2599,      7,      7,      1
  2600,      9,      7,      3
  2601,      5,      8,      0
  2602,     10,      8,      0
  2603,      8,      7,      0
  2604,     14,      2,      4
  2605,     10,      4,      7
  2606,      4,     13,      2
  2607,      5,      8,      3
  2608,      9,      4,     -2
  2609,     10,      6,      2
  2610,      2,      5,      8
  2611,      5,      9,      4
  2612,      6,      6,     -2
  2613,     10,     10,      0
  2614,      8,      6,      3
  2615,      9,      7,     11
  2616,     11,      9,      2
  2617,      5,      7,      0
  2618,     10,      7,      2
  2619,     15,      6,      6
  2620,     11,      8,     10
  2621,      8,      9,      2
  2622,      8,      4,      1
  2623,     11,      8,     -1
  2624,     14,      6,      2
  2625,     14,      8,      8
  2626,     13,      7,      4
  2627,     11,     10,     -6
  2628,     18,      9,     -2
  2629,     13,      8,     -2
  2630,     15,      3,      3
  2631,     15,     11,      3
  2632,     12,      7,      0
  2633,     13,     10,     -1
  2634,     15,      7,      2
  2635,     17,      5,      7
  2636,     13,     10,      2
  2637,     14,     10,      0
  2638,     20,     14,      0
  2639,     22,      6,      1
  2640,     20,      6,      4
  2641,     21,     13,      2
  2642,     15,      9,      2
  2643,     20,      9,      0
  2644,     15,      7,      0
  2645,     20,      6,      6
  2646,     21,     11,      1
  2647,     17,      8,     -2
  2648,     18,     11,     -1
  2649,     19,      4,      1
  2650,     20,     11,      2
  2651,     21,      8,      0
  2652,     21,      7,     -5
  2653,     20,     12,     -2
  2654,     24,      8,     -2
  2655,     22,      4,      0
  2656,     21,     13,     -3
  2657,     24,     13,     -8
  2658,     26,     10,     -1
  2659,      9,      0,     25
  2660,     11,      0,     21
  2661,      6,     -2,     20
  2662,      4,     -2,     27
  2663,     13,     -5,     28
  2664,      5,      0,     26
  2665,      6,     -3,     25
  2666,     15,     -5,     28
  2667,      5,      0,     28
  2668,      8,     -2,     32
  2669,      5,     -2,     30
  2670,     -3,      0,     26
  2671,     11,     -5,     29
  2672,      9,     -3,     36
  2673,      7,     -3,     33
  2674,      2,     -1,     35
  2675,     -2,     -1,     32
  2676,      2,     -5,     35
  2677,      6,     -4,     36
  2678,      4,     -6,     39
  2679,      0,      3,     37
  2680,      3,     -9,     39
  2681,      2,     -4,     41
  2682,      6,     -3,     43
  2683,      1,     -6,     44
  2684,     -3,     -3,     44
  2685,      3,     -5,     44
  2686,      2,     -2,     48
  2687,      2,     -2,     46
  2688,      5,     -4,     46
  2689,     -2,     -4,     50
  2690,     -8,     -7,     52
  2691,      0,     -4,     52
  2692,     -1,     -7,     47
  2693,      3,     -5,     53
  2694,      0,     -2,     52
  2695,     -6,     -1,     50
  2696,      1,     -6,     49
  2697,     -1,     -6,     54
  2698,     -2,     -4,     52
  2699,     -1,     -1,     53
  2700,     -3,     -5,     53
  2701,      0,     -5,     53
  2702,     -6,     -6,     56
  2703,     -2,     -4,     54
  2704,     -7,     -6,     52
  2705,    -10,      2,     53
  2706,     -8,     -2,     52
  2707,     -6,     -5,     62
  2708,      1,     -7,     60
  2709,     -9,     -4,     54
  2710,     -9,      7,     54
  2711,     -9,     -1,     57
  2712,    -13,      4,     58
  2713,     -5,     -2,     60
  2714,    -10,     -1,     61
  2715,    -11,      1,     66
  2716,     -9,     -4,     61
  2717,     -8,     -6,     63
  2718,    -11,      2,     59
  2719,    -12,     -1,     62
  2720,    -14,      8,     62
  2721,     -9,      2,     60
  2722,     -9,     -3,     67
  2723,    -14,     -3,     61
  2724,    -17,     -5,     66
  2725,    -23,      1,     64
  2726,    -13,     -1,     59
  2727,    -15,      0,     63
  2728,    -13,     -1,     63
  2729,    -16,      0,     65
  2730,    -17,      3,     60
  2731,    -18,     -1,     63
  2732,    -12,     -2,     63
  2733,    -16,      4,     69
  2734,    -18,      0,     68
  2735,    -21,      4,     64
  2736,    -17,     -2,     66
  2737,    -17,     -1,     69
  2738,    -17,     -1,     68
  2739,    -18,      2,     65
  2740,    -22,      0,     66
  2741,    -14,     -5,     59
  2742,    -17,      1,     66
  2743,    -18,      1,     65
  2744,    -23,      4,     60
  2745,    -17,      2,     62
  2746,    -16,     -1,     63
  2747,    -13,     -4,     58
  2748,    -15,      1,     63
  2749,    -24,     -1,     65
  2750,    -20,      0,     63
  2751,    -17,      0,     60
  2752,    -13,      1,     64
  2753,    -17,     -2,     61
  2754,    -16,     -2,     60
  2755,    -19,      2,     55
  2756,    -16,      0,     54
  2757,    -14,     -1,     59
  2758,    -19,      3,     61
  2759,    -18,      1,     57
  2760,    -18,     -2,     55
  2761,    -16,     -1,     57
  2762,    -14,     -3,     56
  2763,    -16,     -2,     58
  2764,    -18,      2,     53
  2765,    -16,      1,     54
  2766,    -18,      2,     54
  2767,    -13,     -3,     55
  2768,    -14,      2,     54
  2769,    -19,     -2,     53
  2770,    -15,      7,     52
  2771,    -15,      1,     47
  2772,    -13,     -2,     48
  2773,    -14,      0,     55
  2774,    -15,     -1,     48
  2775,    -12,      2,     45
  2776,     -8,     -2,     48
  2777,     -8,     -2,     50
  2778,    -12,     -5,     48
  2779,    -13,      0,     42
  2780,    -11,      3,     47
  2781,     -4,      0,     42
  2782,     -9,      0,     40
  2783,     -9,      3,     49
  2784,     -8,      3,     37
  2785,    -15,      2,     42
  2786,     -5,      4,     34
  2787,     -5,      2,     38
  2788,    -12,      0,     38
  2789,    -12,      4,     41
  2790,    -11,      3,     36
  2791,     -6,      3,     35
  2792,     -6,      2,     39
  2793,     -7,      4,     36
  2794,     -6,      0,     38
  2795,    -10,      7,     33
  2796,     -1,      3,     34
  2797,     -5,      3,     34
  2798,     -3,      0,     34
  2799,     -1,      7,     31
  2800,     -7,      6,     32
  2801,     -4,      8,     30
  2802,     -2,      1,     30
  2803,      3,     10,     30
  2804,     -9,      7,     28
  2805,     -1,      6,     23
  2806,      2,      6,     -4
  2807,      6,     25,     -3
  2808,      8,     31,     -5
  2809,      5,     20,     -4
  2810,      7,     28,      3
  2811,     -1,     33,      3
  2812,      9,     30,      1
  2813,      0,     28,     -1
  2814,      3,     18,     -4
  2815,     11,     24,      2
  2816,      8,     22,      4
  2817,      8,     25,      4
  2818,     11,     20,     -5
  2819,      7,     21,      4
  2820,      7,     19,     -1
  2821,     11,     15,      4
  2822,      3,     21,      2
  2823,     -1,     17,      4
  2824,      6,     18,      1
  2825,     10,     12,      0
  2826,      8,     14,      4
  2827,      6,     17,      5
  2828,      4,     22,      2
  2829,      3,     17,      2
  2830,      7,      9,      9
  2831,      7,     12,      7
  2832,      9,     12,      5
  2833,     10,     13,     -4
  2834,      9,     13,      4
  2835,     11,     13,      7
  2836,      9,     11,      5
  2837,      7,     13,      5
  2838,      8,     13,      7
  2839,      3,      9,      3
  2840,      7,      9,     10
  2841,      2,      7,     12
  2842,      2,      8,     11
  2843,     10,     14,      3
  2844,      6,      5,     -1
  2845,      9,      3,     10
  2846,      5,      2,     10
  2847,      0,      2,     12
  2848,     10,      6,      4
  2849,      6,      3,      4
  2850,      8,      4,      6
  2851,     13,     -1,      7
  2852,     10,      2,      4
  2853,      8,      4,      4
  2854,      3,      2,      7
  2855,      8,      0,      2
  2856,      6,      3,      7
  2857,      0,      0,      8
  2858,      4,      2,      3
  2859,      7,     -1,      6
  2860,      7,     -3,      5
  2861,      8,     -3,      6
  2862,      3,      0,      4
  2863,      1,      1,      3
  2864,      6,      0,      0
  2865,      8,     -4,      3
  2866,     12,     -3,      4
  2867,      5,      5,      3
  2868,      2,     -1,      2
  2869,     -1,     -4,      4
  2870,      5,     -8,      5
  2871,     10,     -1,      6
  2872,      5,      0,      2
  2873,      1,      0,      6
  2874,     -4,     -4,      2
  2875,      9,     -6,     10
  2876,      9,     -5,      6
  2877,      2,     -3,      5
  2878,      1,     -1,      5
  2879,      0,     -3,      5
  2880,     10,     -7,      5
  2881,      5,     -6,      7
  2882,      2,     -1,      5
  2883,      4,     -1,      2
  2884,      6,     -7,      1
  2885,      5,    -10,      4
  2886,      4,    -10,      4
  2887,      2,     -9,      2
  2888,      8,     -5,     -3
  2889,      5,     -8,      2
  2890,      4,     -4,      4
  2891,      1,    -13,      6
  2892,      4,    -11,      6
  2893,      8,     -9,      2
  2894,      2,    -11,      5
  2895,      2,    -13,      4
  2896,      8,     -9,      5
  2897,      6,    -14,      6
  2898,      0,    -10,      2
  2899,      6,    -13,      4
  2900,      7,    -15,      5
  2901,      8,    -16,      6
  2902,      4,    -11,      5
  2903,      5,    -16,      1
  2904,      2,    -15,      5
  2905,      8,    -17,      2
  2906,      6,    -15,      6
  2907,      2,    -16,      2
  2908,      0,    -14,      1
  2909,      4,    -14,      4
  2910,      5,    -18,      4
  2911,      6,    -17,      0
  2912,     -1,    -17,      6
  2913,     -1,    -16,      0
  2914,      1,    -18,      4
  2915,      2,    -21,      4
  2916,      5,    -19,      5
  2917,      2,    -17,      3
  2918,      2,    -14,     -2
  2919,      2,    -20,     -2
  2920,      2,    -19,      4
  2921,      6,    -19,      5
  2922,     -4,    -23,      2
  2923,     -4,    -19,      1
  2924,     -1,    -16,      5
  2925,      6,    -21,      4
  2926,      1,    -16,      2
  2927,     -3,    -19,      2
  2928,      0,    -20,     -3
  2929,      2,    -21,      4
  2930,      7,    -24,      2
  2931,     -1,    -25,      2
  2932,     -4,    -19,      3
  2933,     -2,    -19,     -2
  2934,      0,    -25,      1
  2935,      4,    -27,      1
  2936,      0,    -26,      1
  2937,     -1,    -25,      2
  2938,     -2,    -24,     -3
  2939,     -4,    -23,      2
  2940,      2,    -34,      4
  2941,      2,    -27,      3
  2942,     -2,    -28,      1
  2943,     -1,    -25,      1
  2944,     -3,    -28,      1
  2945,      0,    -29,     -3
  2946,      2,    -31,      4
  2947,     -4,    -30,      1
  2948,      1,    -28,     -3
  2949,      0,    -32,     -2
  2950,      0,    -28,      6
  2951,     -2,    -35,      3
  2952,     -4,    -30,      5
  2953,     -4,    -35,     -4
  2954,     -2,      6,     -2
  2955,    -29,      1,     -4
